id,company_name,legal_form,legal_country,operational_country,opening_date
e8d9e61c-243f-420d-8622-cb9a5da879ba,Griffith Inc,LLC,Bahrain,Kazakhstan,2007-07-10
170dfc85-4152-40b2-9e14-91eaf1a4037e,Webb-Rice,Ltd,Hong Kong,Lao People's Democratic Republic,2024-03-05
8e39f151-637e-4a27-b348-a08a5d02e65e,Reynolds Group,Inc,Zambia,Egypt,2001-01-11
b8ccb614-554a-49e6-beb3-dff0884c6f27,Hernandez-Taylor,LLC,Switzerland,Palau,2000-02-20
fe404f43-d9f2-4dd3-833a-2aea1f821adb,Mcgee-Adams,PLC,Papua New Guinea,Mayotte,2003-10-02
e8766320-b5b1-4629-a458-86dbffa1d3ac,Marshall Group,Inc,Zimbabwe,Ireland,2022-03-26
a0657ea9-3252-4410-9ac3-0aa22282bdc6,Ramirez-Johnson,and Sons,Eritrea,Cambodia,2008-02-15
57b4a923-9e47-4b19-afc0-f4d2f08aa276,Allen and Sons,Inc,Zambia,Hungary,2014-02-17
2ced9037-83d2-40be-bc3e-1a8973d01441,"Vasquez, Hodges and Hill",LLC,Tuvalu,Luxembourg,2004-09-16
3bb3e121-e796-4954-8a24-c6c64d63bba8,"Frank, Wilson and Stewart",Group,Taiwan,Micronesia,2015-09-08
8cb4227e-6618-4896-9462-a177e1ebb09f,Simmons Inc,LLC,Uzbekistan,Greenland,2020-09-18
95b32722-750d-4a46-aa0c-99d80adef9d8,Mitchell Inc,Group,Argentina,Mauritius,2024-05-09
dac2c22d-dd15-4141-8747-a9f729f81507,Cooper Group,Inc,Guinea,Israel,2023-09-12
d3588bcf-7f46-4d80-8d96-daf7113f3f56,Nunez-Perez,Group,Benin,Ukraine,2014-10-03
3590f8f3-bcf2-465b-bf96-515dc48aaf0b,Ellis PLC,and Sons,Uganda,Guinea-Bissau,2022-05-19
6b7c2d2e-659d-49a5-bf70-1470d826cf9d,"Allen, Ward and Castro",and Sons,Jersey,Suriname,2006-07-20
08cfc69e-e531-4993-b312-760e49ec4ead,Monroe-Crawford,Inc,Equatorial Guinea,Guinea,2001-08-23
c25f7393-5d1b-422f-b162-c474c31e3cfc,Dickerson-Salazar,Group,Monaco,Falkland Islands (Malvinas),2021-11-20
5b1e32a3-d6e9-4635-bb46-49780ac0ac38,Fischer Group,PLC,Malawi,El Salvador,2003-12-11
ed805de6-0421-475a-89b1-9dc8f8d9610e,Taylor Inc,Group,Jersey,Norfolk Island,2018-09-12
7b10a366-573b-442a-93b9-89c314173815,Freeman Inc,LLC,United Kingdom,Singapore,2011-08-20
138d7051-09aa-4540-a459-c9d0689e7472,Sharp Inc,Ltd,Samoa,Ireland,2008-10-21
ad8b06cb-5cfb-41c0-bfda-d753adef8f50,Bauer Ltd,Ltd,United Kingdom,Ukraine,2019-03-16
35d86ab5-3bbf-4625-8ba4-447b74464dd6,"Smith, Anthony and Bishop",and Sons,Togo,Mongolia,2020-04-02
5f396b99-f679-4e68-abf7-102fd3d3a03e,Fernandez and Sons,LLC,India,Tajikistan,2006-08-19
49f63e3d-edc6-4007-82c5-b1cd93821d8c,Davis-Grimes,LLC,United Kingdom,Heard Island and McDonald Islands,2001-06-06
c0de9833-65c8-4463-a772-31c23c2a8da1,"Singh, Ortega and Hurley",Inc,Albania,Samoa,2003-03-16
0eda8d3b-913f-427c-a759-7e51c03fe4b8,Rivera Ltd,LLC,Tuvalu,Lesotho,2013-08-15
29bd2d27-9258-44c6-a9dc-82c9282ce646,Garcia Inc,Inc,Estonia,Kenya,2024-07-02
3db846b4-6954-4c09-9a29-578aa732a57f,"Miller, Elliott and Nelson",PLC,Jamaica,Indonesia,2024-06-16
63a011e5-7229-440e-9e18-98a61d31b69a,Cunningham PLC,PLC,Kyrgyz Republic,Russian Federation,2004-02-27
7d34944c-f7e0-401a-b43f-c47e49e24d06,"Garcia, Mayo and Freeman",PLC,North Macedonia,Hong Kong,2009-10-10
af2b6444-d1c9-4d96-87b8-403f7e4e4d12,Jimenez and Sons,Inc,Azerbaijan,Belize,2019-06-14
2635e5c3-e634-4487-bcbf-0f3496b49306,Brown PLC,Ltd,Cote d'Ivoire,Latvia,2009-08-13
b5e4b16a-44e1-40f3-8c63-6246c452617f,"Burton, Norris and Gaines",LLC,Montenegro,Netherlands Antilles,2002-01-14
034248dd-bb1a-426f-a45d-61b1d1bc7121,"Irwin, Campos and Rivera",PLC,Dominican Republic,Montenegro,2011-10-19
00d195b8-9007-419d-b79e-7943084872fa,"Ward, Reyes and Cross",Ltd,Norfolk Island,Libyan Arab Jamahiriya,2004-11-19
8738c7ba-7023-4c5a-821e-9075384bf41e,Williams and Sons,Group,United States Minor Outlying Islands,Rwanda,2013-10-27
1856fcad-2612-4f98-9c92-7a566d965714,Parker and Sons,Inc,Puerto Rico,Honduras,2003-03-30
5096813e-12e6-40e7-ae42-7a79fffb3aba,Miller LLC,Inc,New Caledonia,Mayotte,2020-04-07
1217b246-2069-4b1f-b4bc-5886591a2d46,Powell-Gibson,LLC,Belize,Greece,2008-07-11
d892feea-74b0-4abe-b54f-ae89a8b883cc,Delgado-Thomas,Ltd,Equatorial Guinea,Vanuatu,2002-09-25
633f887a-1d2f-4e9d-b1c2-8477293e55e3,"Fischer, Gonzalez and Taylor",and Sons,Tunisia,Hungary,2012-10-28
9950a6d7-2330-4c8e-9d5a-f57a31fd7090,Webb-Brown,Inc,Gibraltar,Tonga,2018-04-04
49b6620a-e529-4832-b68f-03aa027c12c3,Pugh Inc,Group,Barbados,Saint Helena,2019-05-05
42cf9e62-8f1d-44fc-be67-7651bf89d71c,Martin PLC,Inc,Austria,Wallis and Futuna,2004-07-15
a7aa5ba8-24ec-4153-a750-3d433b4e4c8b,"Bright, Gomez and Wells",Inc,Thailand,Panama,2019-03-03
433bd95a-ebef-42ac-8e7b-1bd6628552b9,Jacobs Ltd,PLC,Christmas Island,Bermuda,2007-06-10
b12663e2-5fcc-48a8-abf5-f000bcd94d08,Williams LLC,Group,Kazakhstan,Antigua and Barbuda,2013-01-22
0c1fb393-94a6-49d4-bf49-a60270baec57,Green-Kim,LLC,Senegal,Malta,2002-01-05
3cae634c-b1ef-407e-80d2-f92febe2d00d,"Collins, Holder and Peterson",and Sons,Maldives,India,2002-09-06
e8f793b8-a8c2-4c66-82d0-6244d4efacf7,"Davis, Mcdowell and Hays",Ltd,Moldova,Botswana,2020-05-20
5b665287-ceeb-4744-ba95-7b7363ec4e73,Lowery PLC,Ltd,Svalbard & Jan Mayen Islands,Poland,2005-10-12
721c39d5-9a7a-4959-8d5e-34c1520781ba,"Haas, Anderson and Zimmerman",Inc,Saint Lucia,Turkmenistan,2022-09-03
392d29b4-3bc0-458d-bf09-98a7bb42aa58,"Vance, Cherry and Navarro",Ltd,Algeria,Belize,2001-08-10
d776009b-2df7-47da-81a9-e244ff4f85c5,Flynn Inc,and Sons,Iceland,Korea,2008-07-30
94a3bc04-fb3d-49e6-a287-8efa26efbd45,Fuller and Sons,and Sons,Somalia,Botswana,2015-11-24
07952850-3aed-443d-8c58-c6d38165776c,Obrien and Sons,Ltd,Jordan,Gambia,2004-02-04
5dbed16c-637c-4467-bd7e-324407cfe86e,Smith-Franklin,Group,Kyrgyz Republic,Togo,2023-08-01
4d6ae1d8-469a-4733-a007-3c26b6fe39bf,Gray Group,Ltd,Nicaragua,Lebanon,2013-07-29
1f66296c-9145-4003-9b41-4706d6d77b3f,"Larson, George and Gonzales",Ltd,Azerbaijan,Nepal,2001-09-19
7b736ee0-429d-43c2-a070-1fddd4cf0219,Richardson PLC,Inc,Uzbekistan,Macao,2019-05-11
97e20ac8-0589-4bfb-93eb-208c03b3ebff,Jackson-Harris,Ltd,Gabon,Senegal,2001-04-28
6e0110b3-5cb9-4ad9-9eba-e714938f712d,Cain Ltd,Inc,India,Cyprus,2007-11-12
3369868a-f164-4ce2-b0ca-6929b9568922,"English, Brown and Baker",and Sons,Cook Islands,Australia,2010-04-16
d79ecbb3-6318-4a2f-97b5-4f0be3c2d962,"Anderson, Bell and Guzman",Ltd,Russian Federation,Bosnia and Herzegovina,2018-11-25
23958fad-7556-40f9-a4aa-9329264b1125,Stein Ltd,and Sons,Tunisia,Turks and Caicos Islands,2008-05-02
9b2dd51b-cff5-4360-aa4e-31addd156d20,Brown Inc,Inc,Congo,Vietnam,2004-04-26
1ad0fb70-6304-4dd7-a1ea-b83a46cdda84,Palmer Inc,LLC,United States Minor Outlying Islands,Saint Helena,2004-03-29
ea34a046-f07e-4a0a-92a2-5873ecbe58c5,Taylor-Patrick,Inc,New Zealand,Syrian Arab Republic,2022-09-25
770cf4b3-6a74-4b66-943e-da5fbb909bd9,Smith-Torres,Ltd,Jersey,Liberia,2005-05-30
b491f2ee-3db3-4ff5-9f16-d75244f855b6,Anderson-Jones,Group,Georgia,Turks and Caicos Islands,2001-05-08
d8eea166-6858-4844-b294-487ba04a4563,Mccarthy-Kirby,Inc,Bulgaria,Palestinian Territory,2020-03-08
3594dc22-3cdf-4f99-8620-0e898653635f,"Dudley, Rodriguez and Castro",LLC,Turkey,Syrian Arab Republic,2014-09-15
b6f03667-41f9-41a4-ace8-88dc1150a6c3,"Clayton, Shaw and Williams",LLC,Netherlands,Svalbard & Jan Mayen Islands,2006-07-10
3e4a7fe5-1f54-4315-a9d1-a1a901d63649,"Clark, Daniel and Greene",PLC,Madagascar,Vanuatu,2010-03-01
ede10fb0-31d8-4c89-884c-5eed50dce0d0,"Henry, Obrien and Peterson",and Sons,Benin,Spain,2021-03-18
502be9dd-76ff-4f2c-9ff0-379a6efe6b2e,"Carroll, Pierce and Fisher",PLC,New Zealand,Guyana,2011-12-08
352bde6c-c1d9-4f80-be58-4057b7666e07,Fleming Inc,Inc,Seychelles,Mozambique,2022-11-03
f93a8744-0a43-4b91-9667-32c628d012b0,"Jones, Gonzalez and Medina",LLC,Brazil,Mozambique,2006-09-18
03b72c5f-2e9a-4c9e-9496-242b5298059a,Harrell-Gould,Inc,Tuvalu,Nigeria,2024-03-25
399a2f04-6e9d-4f22-8c3e-c82027e5a12b,"Hill, Blanchard and Shelton",Inc,Costa Rica,Lebanon,2009-03-07
57f568c2-766f-402e-b248-f987e192615e,Howard-Gonzalez,Ltd,Korea,Timor-Leste,2000-04-21
9ada7360-37c6-4ade-a9ba-7eaa2cd9f3a5,Arellano Ltd,PLC,Maldives,San Marino,2007-04-24
8039eb9a-4532-4f19-8462-15a993d6ed74,Ibarra Group,PLC,Tonga,Cuba,2022-05-18
779cda11-e581-401c-b6c4-6123c9c7ae39,Wolfe and Sons,Group,Turkey,Albania,2021-03-22
a2fcbbba-5500-4f65-9491-ce98c44105ce,Perez Group,PLC,Portugal,Congo,2012-04-12
2e8cac31-afef-483f-b4cc-131d33e18d89,"Brown, Coleman and Steele",LLC,Palau,Maldives,2002-08-22
295522cf-4432-4d38-aade-b747391c206c,Scott Inc,Group,Malaysia,Myanmar,2016-01-23
c5baa323-8862-438c-a376-3b66280f31ae,Reeves-Knight,LLC,Taiwan,Micronesia,2017-11-17
8ec5e6cc-4479-41bd-8b26-b4f563b9aa1c,"Howard, Long and Mayer",Ltd,British Indian Ocean Territory (Chagos Archipelago),Honduras,2003-01-15
0f3ab803-48e8-4e10-b3e0-d9e0690281fa,Jones PLC,Group,Niger,Luxembourg,2008-03-22
1c59671e-ead0-4ec9-918e-a372a1340b11,"Patterson, Bailey and Davis",PLC,Kiribati,Liberia,2017-11-12
6c67f36b-2687-4a38-9f51-753ab82037ec,"Nelson, Cohen and Johnston",Group,Equatorial Guinea,Croatia,2006-05-17
e0b9d599-d895-481a-b5c5-e612ccb105ff,Robinson Group,and Sons,Pitcairn Islands,Bangladesh,2014-05-05
87b011e9-1bfd-44c2-8ced-c4d9d71d4a4f,Gray-Dunn,PLC,Armenia,Lesotho,2011-05-19
3661ba69-5063-40f5-b709-2b000d21224c,Beck PLC,PLC,Bangladesh,Antigua and Barbuda,2013-12-06
3cc53a09-a2a6-4d28-9766-fcb8d6b1e8b5,Johnson and Sons,Ltd,South Africa,Benin,2006-09-03
d7c667a5-ba10-4d38-8e3b-3107320d8ed7,"Wagner, Bolton and Turner",Ltd,Tanzania,Switzerland,2022-03-14
3de8b501-ea82-4c8d-b13c-6d605540a914,Erickson-Walters,and Sons,French Guiana,Dominica,2018-06-07
75d61ef5-e52e-457a-ac98-0fad93fdaf6d,Sims-Mcgee,Ltd,Saint Martin,American Samoa,2001-10-25
30051e51-f64f-4f58-b77d-c61c854379fd,Munoz-Taylor,and Sons,Slovenia,Syrian Arab Republic,2005-02-14
d41fa353-e82c-42f4-9d4f-2f851a37d4a0,"Smith, Parks and Stone",Group,Panama,Lebanon,2024-03-04
d016c4de-6809-48cf-9b98-f2170026c641,Salazar-Lambert,PLC,Iraq,Eritrea,2017-08-07
e59b1533-24d9-4c9d-9985-ad1ac179ad38,Mcdowell-Ortiz,Group,Bolivia,Morocco,2021-08-25
ad2e3f57-1b1a-42ad-9d38-33cdf8c8458c,Terrell-Horton,and Sons,Falkland Islands (Malvinas),Anguilla,2016-01-16
5f562a88-fa0d-4bb9-8d05-1f788de63a25,Martin-Cox,PLC,New Zealand,Puerto Rico,2006-11-22
c7cf1b52-923e-426a-9f53-41cc8951875c,Allen-Brown,Inc,Botswana,Guyana,2014-10-12
ecc3de6e-930a-4f29-b5f1-e585b09bf72d,"Johnson, Stewart and Peters",and Sons,Dominica,Samoa,2010-06-26
c05a61ce-2725-483b-b05d-26494190e9a0,Fuller LLC,Ltd,Bahamas,Liechtenstein,2013-11-23
ea3d01f8-1bdc-4bb7-a053-21fcdc598bd1,Sherman PLC,and Sons,Haiti,Cocos (Keeling) Islands,2010-06-22
d074e167-60e0-48fa-a409-2f57bb8b8b01,Alvarez-Barker,Group,Australia,Cote d'Ivoire,2019-07-13
c879b0c8-4cbc-4c2d-9859-6f74b715521d,Johnson-Henderson,Inc,Myanmar,Turks and Caicos Islands,2015-09-29
907ff4fe-b008-4949-b9d1-93dbdc47d04a,Williams-Gray,Ltd,North Macedonia,India,2010-09-18
e57c286a-9f62-493a-822e-ed05a251c8c4,Schwartz Ltd,LLC,Mali,Cameroon,2005-04-18
d3f34df3-193e-4b44-9e62-711c9b7c2a3a,Oliver-Henderson,Ltd,Bhutan,Pitcairn Islands,2023-04-15
9ceb3062-024e-44e5-bbf0-12152cd038ec,"Crawford, Price and Campos",Inc,Indonesia,Somalia,2018-12-13
2c4f1b4f-b3ca-4617-9ea3-08d4aa2b1de5,Steele-Moon,and Sons,South Africa,Qatar,2014-04-28
24732683-5a06-4ce4-9e32-c36e81b271ed,"Alexander, Thomas and Williams",LLC,Turkey,Guadeloupe,2002-11-28
e23e44c4-bc4f-4569-ac41-69f666961891,Turner and Sons,LLC,Nepal,Singapore,2014-07-06
f111f455-d9bd-45fd-a70a-358b436d76b5,Graham-Mcbride,PLC,Syrian Arab Republic,Guatemala,2015-02-21
ca79e70d-b033-4364-b7c7-f810d1ccdfbc,Leonard-Brooks,Ltd,Northern Mariana Islands,Lesotho,2012-12-04
94427936-6ee8-4625-977d-9600bace802d,"Williams, Murphy and Cohen",and Sons,Djibouti,Taiwan,2010-07-30
7c69129a-16e8-41e4-9a8a-d873f654a9ae,"White, Wood and Jackson",Group,Rwanda,Guinea,2022-10-31
b4b118b3-1033-40bd-97e6-1fb8321fcd35,Nicholson and Sons,Ltd,Yemen,Vanuatu,2007-10-10
f36a9a96-e9e8-4a5a-86f3-e70e674a14e2,"Franco, Smith and Jones",and Sons,Cambodia,Congo,2009-09-27
bbdd48d9-c3b7-43e3-9135-6eaa8d955820,Woodard-Brown,Group,Paraguay,Rwanda,2017-01-30
931be0e7-c8d1-465a-818e-7e716c7d2205,Molina Group,PLC,Egypt,Austria,2016-04-08
217599fe-bb86-4316-a533-2ad925feb3e8,"Flowers, Mitchell and Pena",and Sons,Mauritius,Azerbaijan,2021-10-29
4089cf19-a6ee-4ce2-878f-84002c10ce87,"King, Booth and Lopez",Inc,Ireland,Croatia,2013-06-01
fc0f1d3f-83ee-4cc2-aa31-c87722b459f9,Baker LLC,Ltd,Barbados,Haiti,2018-10-04
19752e17-1042-4c1c-9581-34974c6b0281,"Ho, Reid and Winters",PLC,Cocos (Keeling) Islands,Pakistan,2012-03-08
0be5f529-a8a8-4827-a2af-e305c0ccf834,Burns Inc,and Sons,Sweden,Tuvalu,2022-07-14
76341ce4-2a70-4862-ada2-67787f1b742e,Nguyen-Moreno,and Sons,Iraq,United Kingdom,2023-08-08
9d506659-5e7a-4daa-8188-5176984eed76,"Gibson, Williams and Compton",Inc,Tuvalu,Tonga,2018-12-29
de2fce42-78aa-4717-afb0-3d464e6dd9be,"Webster, Pope and Rowe",LLC,Fiji,Montenegro,2010-02-15
367732a8-684a-4f39-b9b2-08a63dba25b9,Lewis-Hopkins,Inc,Ireland,Mongolia,2018-05-30
79093af3-32e0-4995-8c54-a9ff43fe9b67,White-Ryan,LLC,Malta,Azerbaijan,2006-07-14
88d89370-39b5-4a97-912d-85fabc3ad624,Galvan Ltd,and Sons,Chad,Guinea-Bissau,2015-03-01
fc75722c-a33f-4875-8163-dd28232db7e3,"Figueroa, West and Long",Inc,Afghanistan,Pakistan,2021-09-07
62d733ec-0008-4a0b-b57e-85e2bc2a3ea0,Carter Group,PLC,Panama,Papua New Guinea,2002-03-05
10a3c34d-e42f-43dc-a438-1c1bb3f07c3f,"Norton, King and Fischer",PLC,Sao Tome and Principe,Bahamas,2020-06-23
a9680bae-18d1-45cb-a07f-af1fc6f0b21a,"Olson, Howard and Hill",Inc,Heard Island and McDonald Islands,Kyrgyz Republic,2021-04-26
7bc09d82-0c58-4e39-a1a7-ff25979d71b1,"Brown, Bryant and Scott",Ltd,Andorra,New Caledonia,2015-01-02
c4482fca-6d35-4f19-ad31-f78e363294f6,Lucas-Coleman,Group,Lebanon,Bhutan,2001-04-10
d0b67d6e-03dc-464e-b773-3dca2e2b2f40,"Cox, Morrison and Bender",Group,Uzbekistan,Kiribati,2002-06-20
ed254a70-b515-46f3-8b51-72d992834855,"Pena, Serrano and Wright",Ltd,Albania,Yemen,2008-03-30
35eacc81-1e8b-4801-9da0-5da18ec591d1,"Good, Armstrong and Bush",Inc,Latvia,Mauritius,2001-11-09
33ec4d7d-f6ee-4357-ae6a-aca859af327c,Mosley-Fletcher,LLC,Kenya,Latvia,2014-02-06
87c03358-9c00-4bce-bc32-8cece3a6a420,Cooley Ltd,Inc,Cameroon,Kyrgyz Republic,2014-03-02
3609f20a-ca49-4935-9b68-7e2012d7768f,Smith-Rice,Inc,Swaziland,Singapore,2013-08-22
626f4b11-86e0-4099-b107-89e8b29d5460,Mayer LLC,Group,Dominica,Bangladesh,2010-07-26
3e030944-88d8-4bec-97ab-fd2f7940c4c0,"Bowman, Sherman and Bell",LLC,Belize,Anguilla,2017-01-14
ef477630-9855-46a4-92d9-03f569790ec4,Chapman and Sons,LLC,Macao,Mexico,2001-11-29
bf4a0aa5-d48e-46cd-9268-875d9d2b6b17,Williams and Sons,Inc,Djibouti,United Arab Emirates,2004-03-11
a1d6be5c-1858-40b4-9793-d16ef1f8871a,Rivas-Williams,LLC,Oman,Ecuador,2012-07-22
f1af4232-b342-4a23-ae84-1c52abbaa38f,Mills Group,PLC,Fiji,Eritrea,2023-02-13
ddd9c5b9-9656-44d8-8c1d-fd9778109ed3,"Marshall, Crawford and Davis",Ltd,South Africa,Gabon,2009-09-03
04493a5d-63a4-4bd7-962b-dbf948708637,Foster LLC,Ltd,Sierra Leone,Aruba,2010-11-18
15d62eba-65f1-4735-84fd-071fb2a52dcc,"Davila, Sanders and Rowe",Inc,Bulgaria,Finland,2004-11-15
8dee8833-6112-4905-90a7-56b3dde3feb2,Hill Inc,PLC,Russian Federation,Ghana,2014-01-16
d4161105-02ce-475f-8315-8505fa8d194c,Ballard and Sons,and Sons,Lao People's Democratic Republic,Congo,2004-08-23
bd7b37ec-5ddd-4417-9d47-2a26a8de8d14,Perry-Perez,LLC,Australia,Turks and Caicos Islands,2012-10-14
529934e3-6809-4e0c-af90-42052e308d8e,Wallace and Sons,Ltd,Wallis and Futuna,Cayman Islands,2003-07-30
7bf8cf8e-5bee-4f21-a514-c22b693cf5d1,Davis Group,PLC,United States Virgin Islands,Pakistan,2009-05-14
4ea21607-6cae-4193-ba6b-e2d0ecc386dc,"Morales, Lyons and Holmes",Group,Japan,Bulgaria,2002-09-13
de622c59-1688-41bd-bdad-b6f6b14e7d40,Brown Inc,and Sons,Tuvalu,Bulgaria,2010-09-08
19ae8fad-0917-4d55-addb-4f89bc8c3c40,Zuniga Ltd,Ltd,Afghanistan,Cocos (Keeling) Islands,2022-02-16
49a6c968-4723-4b77-b5b0-bbb10ceaf264,Young and Sons,Group,Lebanon,Congo,2014-06-02
72958d3c-c024-4c4b-bb66-18270b790397,Baker-Brock,Ltd,Burundi,Austria,2019-08-18
dfc64b4c-1217-411c-b184-9c4bd3c88324,"Ferguson, Thornton and Lawrence",Inc,Fiji,Mexico,2018-03-04
5b4d6b9b-bbc3-4205-bc94-4f7f69a82e0d,Martinez-Sullivan,LLC,Azerbaijan,Morocco,2019-12-06
ef714757-1e43-4785-afcd-5bf6f5a309aa,Ingram Ltd,Inc,Svalbard & Jan Mayen Islands,Oman,2012-01-17
35baf73b-d32f-415d-b9f0-79af53e2c83c,Young LLC,LLC,United States Minor Outlying Islands,Uganda,2009-06-03
72b54d23-dea6-4cee-9e11-59ebf238c39f,Barnes Inc,Inc,Guyana,Gambia,2003-09-03
af6dd297-1078-4a20-85f9-a4498b34bdc2,Lee Group,Ltd,Guam,Mexico,2020-05-16
a441e732-843a-49e5-9cde-64b95b41bef6,Dunlap-Anderson,PLC,Myanmar,Eritrea,2001-07-02
fb356cd5-82a8-45ec-a0e4-99809789f37c,"Huang, Harris and Blackwell",PLC,United Kingdom,Turks and Caicos Islands,2022-08-30
8b8adf25-5149-4a47-8383-cd4bff41a5f9,"Adams, Butler and Perry",LLC,Costa Rica,Lesotho,2007-06-15
6893a6e2-5fce-4198-993f-3303e39bd180,"Williams, Kim and Roberts",and Sons,Bahamas,Tanzania,2024-02-17
2ef7792f-0f4a-458c-9b7e-e555608089b1,Sawyer-Scott,Inc,Lesotho,Netherlands Antilles,2020-07-31
7a097aa2-0079-4bc0-a187-ad7aa8507d1b,"Foster, Vazquez and Trevino",LLC,Samoa,Barbados,2016-09-20
227eae4f-15ce-44d0-a01a-3df7274868ef,Luna-Brown,LLC,United Kingdom,Malta,2018-05-09
498c6da6-0528-45a5-9d48-da3ec34953d1,"Morales, Bruce and Strickland",LLC,Saint Vincent and the Grenadines,Tanzania,2002-04-22
dd508bb9-aed8-4353-a4fc-b07620aefa54,Lewis-Davis,LLC,Poland,Switzerland,2005-07-10
eac43ea4-6920-4cf5-b730-627221797e79,"Garner, Bennett and Wheeler",Group,Svalbard & Jan Mayen Islands,Belgium,2000-10-03
38daa875-990b-4fb5-961b-978c8a4abf81,Johnson-Williams,and Sons,Jordan,Djibouti,2000-10-05
ce053b2d-60c1-4d98-8884-a9c7430b7b00,Adams-Davis,LLC,Suriname,Saint Vincent and the Grenadines,2019-04-23
7aebfc53-d54a-4749-8a4f-ba2f4b04cd09,"Dean, Terry and Ryan",Ltd,Hungary,Maldives,2001-10-18
8aa55113-3514-4f92-a4a7-487b0f941696,Blackwell Group,and Sons,Colombia,Macao,2006-09-16
269f5473-4948-45d7-bcdc-63cd5a98c5af,Williams PLC,Ltd,Hong Kong,Lebanon,2021-01-13
bc7e0603-afda-450e-ad68-36ed890993aa,Clark-Marsh,PLC,Aruba,Eritrea,2005-09-09
9b6418e9-fbc9-48e2-8f7b-07c2fe50dcf4,Cruz and Sons,LLC,Haiti,Dominican Republic,2021-06-24
efe983e6-cd79-4e47-b5a2-0229596f33fe,Lopez Inc,Inc,Luxembourg,Hong Kong,2000-12-23
fb89545f-a0c2-43ab-b6ab-e66b819bc32f,Fisher Ltd,Group,Cape Verde,Germany,2006-04-07
f4cdae3e-a0a0-49fb-833b-85117ee26a4d,Morgan-Rosario,Group,Jersey,Cameroon,2016-05-16
8f625e49-53d5-436f-9e01-c17775d3a380,"Harrison, Kirk and Moon",PLC,Martinique,Nigeria,2016-01-18
904b426a-3051-418c-9761-de7e3e6b47d4,Clark-Bray,Ltd,Finland,Iceland,2012-06-15
8359f1f6-30da-4354-a6d9-db23680994e2,Leon-Miller,PLC,Sweden,Peru,2017-10-11
71f0f570-1a2c-46c5-9ef7-8c28f48d1e39,"Johnson, Cuevas and Gomez",Group,Antarctica (the territory South of 60 deg S),Belgium,2023-12-27
5f420d3b-b095-4ec3-a89f-06a8fd01dc11,"Hubbard, Huerta and Spencer",PLC,Niue,Azerbaijan,2000-04-10
ded543a7-0149-4510-be0e-38b667045b2e,Murray Group,LLC,Vanuatu,Guinea-Bissau,2006-10-13
690467ee-5d2a-42cb-bd14-c64ef7c7f47d,Espinoza LLC,Inc,Niger,Martinique,2004-07-27
4b79ced7-33ad-457e-a112-0a7c5d249c03,English-Parker,Inc,Poland,British Indian Ocean Territory (Chagos Archipelago),2020-09-10
98abb9ec-dfda-4568-ace8-9180cc389204,"Allen, Brooks and Williams",and Sons,Romania,Nauru,2018-05-08
22d040f6-9bc4-4092-bf62-dcd6dad064a7,Davidson Group,LLC,Saudi Arabia,Aruba,2011-09-19
e79455cc-bc9b-49d0-8cb1-632b4f3c4538,"Ferguson, Brown and Johnson",PLC,Micronesia,Burkina Faso,2013-11-10
bbed2a82-6a94-4f69-ac6c-d22979bac83e,"Wilson, Carroll and Nichols",Inc,Rwanda,India,2023-01-04
aa2fcf33-468e-495f-ab49-5459ae82508b,"Sanford, Moore and Miller",PLC,Canada,Bahamas,2014-07-16
9e1bad9f-7f36-4746-9713-d6db0345b4c0,"Noble, Luna and Anderson",LLC,Switzerland,Guernsey,2021-12-02
7b84f72b-2e61-4fe0-a042-726c40ace2be,Flowers-Gonzalez,and Sons,France,Tanzania,2009-02-07
28be3f3b-92e8-4c70-9541-fd506a176cab,"Howard, Hansen and White",Ltd,Zimbabwe,Fiji,2015-10-16
eb4e2b22-c3fb-4a31-96d0-f5ac4ff67f25,Pollard-Rose,LLC,Belize,Equatorial Guinea,2010-11-10
c0e4add0-865e-4c91-9b10-4faa34b7a136,Wilson-Andrews,Inc,Thailand,Algeria,2002-10-29
27d4de6f-fb44-495b-bc46-25b99b1c92c9,Hale PLC,PLC,Antarctica (the territory South of 60 deg S),Montserrat,2010-04-14
71f9c16a-5513-4e5d-9b0b-6223b0d125a3,"Martin, Long and Caldwell",Group,Mexico,Liberia,2000-04-19
37e4e257-040a-4735-b676-d4db466926cd,Kim-Hunt,Group,Hungary,American Samoa,2017-03-18
07186022-7312-4604-87ae-8543019f77cd,Foster-Hicks,Inc,Solomon Islands,Martinique,2003-07-20
62ef63c9-3f02-4feb-aec8-062d1a5654ef,"Ford, Love and Mullins",Group,Swaziland,Jordan,2003-01-01
b71f91ab-44af-4582-a83b-73e0853eda89,"Gomez, Gross and Smith",LLC,Kenya,Bouvet Island (Bouvetoya),2007-09-23
80f38157-91f6-4642-9b7a-4546008cd12a,Lin-Ruiz,PLC,Ethiopia,Gambia,2016-07-07
3168f324-7db3-4e51-9ed1-43ca5fb42133,Sullivan LLC,Inc,Anguilla,Bouvet Island (Bouvetoya),2001-07-03
92bb6a64-6fc6-4466-8c89-e9e7aaf70f0f,Davis-Taylor,LLC,United States Minor Outlying Islands,French Southern Territories,2008-01-13
b57f090d-5707-4ae3-910b-242c85d23bdf,Anderson-Cruz,PLC,Colombia,Eritrea,2020-08-25
61e99796-e751-4c2b-9741-a02d84ce4a2c,Clark-Smith,and Sons,Guam,Montenegro,2010-01-04
