id,sender_id,receiver_id,amount,transaction_date
ea01368b-bd08-429f-86d0-b04602f1a667,26dd5c8f-d8bd-4dcc-a541-391b4f505177,33ab65a5-3cb5-4601-a4fd-09bdcb9586bd,412337.19,2024-02-09
84c8de5d-6a43-472e-b399-27a48fbe8cf0,ce2a8847-9697-402e-8a0a-79f3496f04c7,cde8ef20-8845-4bde-91b1-93ab19a8f1af,355873.18,2024-05-08
3c43ac41-106a-4ebd-be5d-21d4fba7c790,0a8c0baa-5eb2-4402-a633-1456be1d4a0b,3802d28b-a246-4a06-8fd0-a6228ed5f267,289955.36,2024-02-24
2065034c-c412-496f-aeb7-ef73878118f4,88faeb4d-0168-444e-9438-8b54baceded7,a586f8bd-eb7a-4b5e-ba6d-c1a6ebe10f86,478895.9,2024-01-28
27a356a7-f77a-4f01-a25f-324816572f1e,1407db97-010b-4f8e-8053-33bee230d8ca,7dd3a581-627a-42e8-94d5-accece2f99c3,224373.54,2024-03-19
a17f1d75-9946-4bb7-ab7b-190ad5023cd5,787c5c5b-328d-4455-84ae-c41b91c161de,35eddd3d-c656-4775-9427-1d3f13087063,609556.26,2024-05-23
dc7a8a6e-3d8e-4f04-93bb-7012cc08dbe6,89581cfe-1556-4f39-9ef7-1d6c333a930d,394481a1-3830-4fec-939c-b7a36a1eaefd,367140.27,2024-04-28
62c8a07e-a41c-4d24-9807-f50aacc3a7d8,f1dc8b5d-22b7-4903-abe6-2c8f67e7c5bd,9885b67c-d776-406d-a815-aa7861075b75,572942.85,2024-01-25
01844d47-0324-402d-8c77-73b007706c13,69958ecd-c0a5-48e0-83aa-79e5d1da8d41,5d03bc99-5dea-46e9-a626-ba11f1855eef,557243.58,2024-05-13
754528b9-63a8-4874-9f31-57de7c7c1d57,6736699b-ecef-4521-a16e-d026f1fdcad0,83de0847-eaba-4d7b-ac4b-9c02a037a2b6,609358.62,2024-04-04
486e8a47-5bd9-482f-89d8-9e3b3c0c2d77,08a06236-fefb-4dda-94a3-bfcd25f4d7fb,86f335e9-7c63-4a29-881d-24182dc26ddb,572118.08,2024-06-08
1087d54e-86bf-4167-a7dd-b73569d1da9b,41909800-bf2c-4ec4-b321-5045add6c2d0,3c40044f-8f17-4594-95ed-081f8b3e1eb2,327037.52,2024-03-03
1c9787c1-72fb-4410-a583-677efd33241a,7ca1b63c-6bd6-4b83-8d92-19d34855da32,7cf142c9-7ccd-4cea-8186-5b6ae600b83d,829428.8,2024-02-23
9df8a09c-9b06-46b7-aa79-08c558f64bc3,177f7403-1dd5-4309-8950-6891661eb68f,6f843c51-1ca2-4991-a973-47b277be06b1,242328.81,2024-04-10
46438040-d553-46b1-a5db-a1a012b038cf,6efc794a-55a5-4f15-a5a3-94b4df52093f,14a8372c-7683-4e92-b125-5b00649df6a6,731787.68,2024-02-16
cf41fb07-073a-4390-b911-e91fcc6ae038,27ee69af-8823-4806-b772-59276d9903f9,3cbbf7c8-e412-4aff-a7b2-00045fb5f7e1,256166.45,2024-05-20
7f0803f0-ff1e-4057-aea5-8c6563152f72,99b96f53-851c-4ced-bc92-ac19d8104852,825e49ab-77b6-484b-a07a-a4315974b4eb,721836.16,2024-05-10
175a6f83-a95a-4ee8-8f0e-f9c09bd492cb,0a3204fc-e3b0-4514-87fd-1a0a4f61f669,f17e4d25-1d9e-4af4-8bfc-4722223c9fca,279522.12,2024-06-03
823e4655-b8bd-4c6f-8b04-83f5d6b94b4e,3e950a12-4d7d-4d38-a7a1-0de50c8c62a4,45011bb9-b5b5-48c0-aec6-eb4238060c12,93672.9,2024-05-15
ccb2aa9a-02b0-42cc-ab7d-a969cff20924,e4fc94fe-fb6d-432a-9d44-cb05dba10617,bb0fcaaa-d2d9-4184-b789-652d96eb224b,32750.95,2024-03-23
ad66db4c-a56a-4349-821b-0b31957d65d1,bd24552c-6041-4f9e-bc2d-e60fb26df36b,97693653-cabb-42ee-94bf-87e99974a213,425977.98,2024-05-14
0384ba94-36da-4669-8638-eafa1e99f3a6,dce0335a-dd57-4ec1-be44-ef12c6beb572,53bfd440-68c3-435c-868b-64426dadfac6,771862.52,2024-05-07
019be528-f520-44e9-8e1b-df7cec71a293,0c3801c2-f7b2-41a2-940d-812d5cdedb6c,0cd6044f-1f73-4b8d-bd21-947af6701b4a,830407.31,2024-05-25
6eca7c72-7728-439b-9d0b-27e8121cc2c7,08a0c379-38f6-4660-8bca-eecd4df08ef7,7f611701-b30f-4bcc-9ef3-400b3789d970,57903.21,2024-05-25
6cbcacbb-3e4b-47cc-b1d0-c2da01cfd495,9cfeb149-15b0-463c-ac8a-ffb15aba1f06,3dbb6748-33b6-4ec7-97ce-55c288ec7254,780673.73,2024-07-01
0d0d477d-d788-421f-8ec8-313ffe8753c4,ba410476-6d0b-4427-abef-e610ce6aa4d3,08bb3f72-ed91-47c8-82c0-abaf3832fa52,110011.24,2024-04-16
656ccd1b-cdc7-4867-97f1-4749125104c5,dfdc75c2-54a8-4754-9a58-e26d7bb2e092,75cb5b64-5cc2-40c9-a0cc-5270e6c2dbce,27363.0,2024-03-14
aea89643-f6b1-4e6a-8132-7974a6c58d4f,8a136e94-fd9e-41b8-a312-50399564f82b,30074866-d20a-46cc-9b53-dc550ad81195,136249.11,2024-01-09
4a231e35-4cae-470e-b61a-413b7aff3d3f,dbcebd54-2a53-4431-8586-d05e249a40bb,7e86011d-8e4c-4926-bd25-676029eefdc7,668439.38,2024-02-17
5e753843-edac-49e9-8694-ba5c999538ce,6f176df9-4f37-4909-ab77-5a7c4c9495a6,bb137567-e125-4f89-be2c-ea709978be8b,687884.79,2024-06-17
8a38b4fe-95f0-42fd-aaff-c4488ea0dc69,ba0a6232-4da8-410e-9c41-18ff17140b0a,24ecd5cf-b440-457b-8ae8-139870a2747b,195215.36,2024-04-28
c3f349e0-9421-41fc-a59d-9c413aa6ebdb,95db4653-c893-401b-ada4-d4ad1bf1d21a,6eb4d071-cf0b-4679-85d5-289647faec28,249228.48,2024-03-28
58f67c1e-2e69-429c-a9a3-deda9873f073,1a5586e0-5c4e-49ac-90ed-3a40680595d7,5707f411-3d68-4b34-9182-3fc08819be72,97551.1,2024-06-16
e125b8ae-4fd5-445e-ae7d-a762104d9769,da32451c-6a60-48bd-a843-f81751e9be23,34b17231-ae8a-413c-8d7b-ba7763f2d79f,84706.79,2024-05-17
0fd5a91b-3e7c-4461-a979-b99381a41f0b,63ab9b91-0cd2-4d23-aee1-d5fc09dfb073,0d129533-7b2d-497a-81f9-2097f9d2eeca,863623.19,2024-01-31
f2abb6ce-66fd-4d0c-9bbb-15198af333a2,6443e030-9e34-43a2-97a4-21f945f1ed77,3d9ca802-e9ff-4fcd-ad8a-11b18480d4d1,728036.21,2024-07-02
8053daa5-9441-4396-972b-0496b2e80757,4a82ab3a-5527-4a5b-965d-a372cba2382c,baab57da-c6b7-4c8e-b3b3-a8f5b8be8ab6,756764.1,2024-05-14
b5fd8e0d-b162-4f5c-9e1c-1e3b29876989,b9202b70-d0e4-4323-8e26-31c7f4793474,15b284d7-aa76-4b22-a4ba-5ddc87b16e5f,229564.19,2024-01-25
72890a61-202b-4c34-b590-5e56660aace8,cda28854-54d4-4986-adda-fe1c211da9c5,a9c6ec4f-83b8-4fd1-9559-d78ccf3e79fc,118045.29,2024-05-03
1f0b076f-5ad7-4f67-a421-a466e43c27ee,697790ed-28ef-48fb-ae32-38a2775d2ebb,3457fa7e-4aa5-454d-9a27-6b8797900a91,612358.67,2024-05-21
b3dfa503-d9f4-4fbc-baee-c8ee88ff34e5,84bcb8dd-290f-4fbe-bcee-33d55ca107bc,60b14bb6-dc4c-4916-b50d-b842704ed04b,45175.8,2024-02-10
6f269121-40d9-4e5e-a582-c6332cfcf348,2a26d7f0-606c-4597-8f26-db63d917fbd4,03df4565-b7cc-4f0d-b7f7-b2fa8e1910c1,422032.43,2024-01-28
0703f977-d4de-4a56-8a3d-7db8b8de7912,d77014b1-0c3f-4fa2-882c-cf3a1e806e48,cf7cd3e0-542d-42e5-84bf-a716fd6e0ab8,309524.79,2024-04-05
3e90bce3-ae9c-4388-a111-06cee8b5e803,b3e4cb5d-60d7-4413-97ba-b565eb958f56,d5966e16-79c0-4303-9453-3804667411a2,288893.28,2024-03-11
a1c3928e-8d40-4fcf-98f1-153ad5e3ebd0,426addf4-59ee-4a45-a4fc-6bd2b89fdd04,96d2bb60-f152-49e1-a195-6d32375f266a,13939.89,2024-03-27
bf6c742f-de94-44a8-8e72-57abc8d9b941,865a7caf-cdd8-4a84-8ea0-4dcf2bc35e3c,a3428529-2bef-4be3-b8e9-b24392e28df3,25536.1,2024-04-11
48808991-99d0-4617-843a-e98a7ce502b3,032088d8-2a43-47c5-8274-fda019e8bd26,c5d14e04-34e3-4f1a-bcc4-b8d63719eee0,570719.54,2024-05-19
72258bf3-1b15-44a0-85b0-c6db0d8e3bd0,fb49858c-9e7c-4432-8946-36e24816ddaa,62bea0bd-7003-4f7c-9b66-c9a116140a65,422887.05,2024-06-25
1dd49578-db3a-4c3f-b995-89312f71046f,8809ca8b-b6f9-4508-b75d-b746ad189a36,dd597313-e0f8-4cc7-9065-32e82205e7fc,562165.78,2024-06-21
607f5f73-86af-45f0-8a13-335666470c78,f0b68a26-6741-4a28-8c55-2112aa2d27d4,03fb8026-782c-403e-b174-047f10f085c0,842738.54,2024-06-13
80aa88a4-6570-4ccc-875c-d547b176e4b5,bc119e86-8c88-4613-b368-0057c6ce9792,2eb87234-9546-4c4a-82ee-261ec2b7a9c5,570935.04,2024-06-16
27dbc99d-141c-4c11-8a48-c1a4a170f1d5,c8d7c660-a6fa-44dc-8ec6-8ca19828a4be,e76e7f5f-ac7a-49d4-b473-6d4934f73757,495021.78,2024-06-21
7928cf71-9882-4f4e-af85-4424f480c129,18d6373d-fa3f-4a97-88ab-f3284c291d80,c325aae7-6799-4b11-a80a-1a3b9d3fac9f,635460.4,2024-04-07
5bac9b2e-155c-4a19-9190-13d611df3573,18d9b895-3533-48e1-9df3-7dca9749a9b8,c13ea348-bf6d-4e2b-971a-f9862ea9d701,355424.34,2024-02-20
c093d7f5-3eb8-4472-bc29-465e1560f57c,9a067629-ca8a-4c2f-84cb-1486ff6e727c,d0d47a33-ba1f-49ca-ba1b-a7153d83fb3d,849220.82,2024-06-25
6e5444e9-9259-4bb0-a416-679480763660,c1aadf7c-16b3-425c-b313-d1c48965cfab,4b7e601a-7b0e-45cd-a391-463301be4bbe,674688.35,2024-04-18
767e89e9-30ff-4ca0-812b-36a746c6d158,0bf9679e-0bfe-4f77-9d35-96425ffd4d15,07946af8-e094-476f-ba99-1ea902a53044,197867.82,2024-01-25
b4c49135-53e0-4221-8603-4e24d2634a9c,a8a8ecd9-b9ef-4f7f-b179-af292cc47cb9,853c8f2b-254b-4b94-8050-bb7c1d6a5191,130240.59,2024-06-08
804f47f0-4378-45e1-8d62-3246fddcd087,374b4cbe-f1ea-4cc7-bbe7-73589117e75d,f7bf3d82-3a33-4841-b38e-3e716fb7ae2e,150232.42,2024-05-23
1bb58323-24c7-49a7-a011-f930b5fb2dd4,2b2620da-d2d1-4516-bfdf-b07f0ceaf552,be9f6044-0438-4683-9ac5-de53cd4c8dab,431286.83,2024-05-22
93dfa873-b39a-4393-ba44-2a3e8ed621a0,7e5dfdb7-87b0-41ec-ad4e-758d204aaf6f,eddfc6e0-c713-4843-bc23-dcc2c9f21f75,531329.48,2024-05-12
f649066f-19e4-4595-bd61-4dfe20b8061d,6f568550-af36-4df0-8d44-f7fbaa9bf09e,bb2fd3c5-113c-435d-aa80-d2f57523dc73,550513.96,2024-04-19
f44319dd-0715-4737-a93d-4961d443e50b,82f72099-d80a-49f4-885e-b21efeb16d2d,8e529fcb-eded-49b6-a379-ca689c8bc7d5,771059.98,2024-03-22
98f0ea5c-f8b7-436d-b6b6-4009735134a9,15244063-1c60-4c01-bd04-0b56238e10b2,605b8bea-1d22-4fe0-b6cf-d658b9b1de49,460023.18,2024-03-15
2706005b-76a2-42a8-ae8a-e13ed05979cf,32c4df62-cd28-4368-a839-56af9b119488,8d5ed6f2-44c2-4a3e-b33d-4f7ffe614fff,840147.76,2024-02-13
e34496ef-b0e4-4ac5-98d0-6629e6cc058c,00f23753-5d9d-4e67-84ba-d249e4c94d65,7aae55aa-a47e-4240-8316-039063310cd6,893108.96,2024-01-21
35c06cb7-95d3-4e2f-a6e1-8bc3f6bf82a0,2a36b97e-07a8-4166-b0f2-fe08b80ec135,418d0ca6-1694-473d-9517-0a36d122b6fa,588104.27,2024-03-27
13942b89-d858-4305-bbe5-21570949c1fb,0c42f6fe-ec74-4264-9b69-0ebeb4a95c9f,77e6c707-5b7c-47b7-90aa-60689d6b625d,238678.83,2024-03-20
bda48858-7650-484b-8a36-0042978ad04a,0842c986-7aea-487e-bc0b-c5fa38c244c1,819a64d8-afab-45b3-a25e-8f64b1be5a67,245663.47,2024-06-07
88a4d190-53fa-443d-a2b4-8d84a1005d7d,862945b9-c361-4ebb-a0df-f7fa68d5da24,b82434de-ac83-4109-a491-cebf03c9860a,692101.52,2024-01-29
0ab70a35-488f-4620-a887-98dd368e4862,a3bd749c-b43a-4b3b-b4c7-9b38502cbab6,8183f010-fff6-4768-a6d2-2484fdfd96b6,662035.6,2024-04-07
b8c3cc8a-322c-41b4-9fdf-4f3d4a911cd8,806601b3-950a-41e2-bda8-2d240e529a99,74a965a2-2b8f-4551-9e53-d9f06df8f8c7,73248.4,2024-06-19
cd0e3fe0-9138-486f-ba3c-dc838ce5ad56,f6f4858c-f3ba-4a9e-8237-7f3b8f6b9b50,5821e49f-c7bd-4e7f-aa79-8af4bbddb527,177663.74,2024-03-03
438ec5e5-8a28-4315-9b0e-6b4d65df2067,7ef792c9-8bfd-4754-92c2-d5bbc74ac2e8,e77961fa-cb60-4ec5-b49a-c4b9822dff83,651958.35,2024-01-19
0de29d3e-9a14-4037-8dc0-39403161107a,28a54983-54b0-4034-8684-ee64d4f3611f,7b16c87c-4eb8-482d-8f37-6bcf165c43f3,26832.73,2024-06-18
f1b70164-21d5-463c-a12f-d9230bdab320,8a9d33fa-ec1c-489e-a682-1d9a810748fb,c52b54c0-ba30-4503-8dda-4c3956b68dd4,192648.33,2024-04-19
44685283-4c3c-4f26-a7c0-c9b9c9d90882,f4537c55-5d01-4866-8288-cd44ed709e98,0e122065-950d-41a9-bffe-17e95a145c68,751221.84,2024-02-01
76a6f5b8-7159-4e6f-a28f-2e42f524488f,b4c938f3-e79c-4aab-a45b-3593d95203a6,1eab7794-cdc4-47c6-89e1-13a44709b032,563388.54,2024-06-02
fd53eedb-b910-4fa0-adce-c05f706c5c8d,bdc2ea07-197a-4a27-915d-3b3766575f9c,991345c9-ad7a-4b50-817c-4066d8b9ef21,786806.13,2024-04-25
3db388ee-6911-4eb0-acbe-f7bea47407a6,f0d641fc-935d-45ab-b738-60e92c8e36f0,6b5db0a9-b40e-4ab9-b902-c4324e762a4a,710384.21,2024-05-19
737051c1-b238-4826-b183-dc488c3f7213,71c538bd-ec22-4f92-ac40-71df53200115,2a1d0285-450d-419c-9b7f-e15eb8d27653,731393.51,2024-01-20
3cd2b998-3e2d-4982-98f2-3273f607a2e4,4a9df080-ba08-476f-9b20-51b8c94832d0,0956b038-815f-456b-8cc1-75d1cc651fdb,101896.64,2024-06-08
ff693271-4d8e-441e-92df-979ac005594e,2a1d3f74-d167-44b7-af2d-ef3d2f551550,4a80b497-bd2d-4b06-8d55-258c047ec5d5,579143.31,2024-05-26
54b6ce68-58f4-41ea-b62e-111b6f87b836,5a262646-569d-4999-bc36-08843f999445,460c154b-9ad6-427d-b775-3bb41fcd90c4,664959.12,2024-06-11
f883752e-9f81-4f7d-b925-5068f97cce84,eed5db3f-3476-4bf0-b4d9-4fef84323c6a,55753631-3523-424d-8068-4a31a6d3fee0,403002.5,2024-01-27
d0bcb534-e977-4eb3-94d3-d6911a5e9df9,c3f74525-2275-437c-811c-dd03b2e2baa6,0867b70c-3fef-424d-b86a-fdc24a3a724a,281304.06,2024-05-28
728055d1-be54-42a0-a951-4f72c37322dc,5cd6f07e-7955-4b84-ab06-802a6225ca88,2cb4f44c-3fea-4d3d-890d-46d05dc37657,661.89,2024-06-17
6292c8b6-2a7d-4549-b675-9ae202308fd4,7e162691-c8b2-4362-8231-2fc876e82fb9,84d7e623-5419-4baf-94b4-bc03be446ce7,669903.78,2024-02-03
08ea1e57-98e3-46c1-922a-c17285611a48,6a914554-6ca3-48f3-9270-2bc6ff804d3d,159326aa-4c76-4d67-a756-38c34deb6b51,177547.7,2024-04-21
57cdd07c-7a63-4d2a-90ca-8c06ab427474,3c6011f8-99c9-4288-9bab-dd63febbdd64,87618f00-14cb-4866-8489-6c346da05786,498769.15,2024-05-20
ccd46b21-cb4e-416e-a1e2-52c2b7e94b4a,8eda51b3-ac12-4bd2-97d8-409dd1dab374,b839062a-4ecc-4ddb-81b7-a3cb443ae654,718382.33,2024-02-14
ed1a470c-cd5a-42de-9732-0ffc3eb16f67,11edb30b-c4dd-42c7-8db6-99965d6e6b43,266a7e04-48d6-476b-a002-221ac2401137,12196.02,2024-06-19
ad8ec374-6aae-403b-ae68-cbba789a1735,60a5042e-7059-454d-90c5-2feda7f2358f,fa7f3551-b251-47c7-a91b-d742cf686b86,109158.97,2024-02-17
a438bb4d-ec94-4c48-b29e-5af32d130665,41a50ca2-5fcf-4ee8-bf77-47593b0fe4d3,4d1b5b36-f594-4e2e-a688-36bead08241e,787562.07,2024-02-13
373817ae-e5fa-4732-94ea-d36d142ad336,bb2c28c7-84d4-4e40-8116-c9a1bc3e6ade,50e86a24-ef4f-412f-99fe-9613353212c2,643993.15,2024-05-02
bd70b14f-ace9-47fd-bd3e-1e2a7e5fe20f,1e6177f6-b28f-4b80-a701-3186e728aec1,2378b4b7-b684-4353-af08-854a8d6e9344,729406.89,2024-03-24
b1c51298-fe0d-48ae-8dd1-c971de999ac1,7047f268-6627-4983-ac20-e2c89555ab45,91f3604a-0776-4abb-894c-b0b57c547823,875337.66,2024-02-24
2939b2f5-0565-4792-bcb2-5036e22fc769,994427fc-0025-4427-ada7-4dc5150fc905,bd626cbd-ff94-425f-9970-ef79b14d7c64,618873.84,2024-03-26
0e00a139-6656-4baa-9a66-d2b078829535,914f963b-40fd-4761-ac33-ac5d7d4cc8d3,563f868d-9a1c-4340-b7cf-af672fb7a02a,72261.91,2024-03-25
d0a21680-8617-45ae-8497-86f4c3877ebf,a91f4765-c32d-469c-bb88-f50210d7ad2c,c93f667c-a0ec-4c42-8a12-ea922b60a766,803389.39,2024-02-14
d15de4a5-3ed8-4ddb-a813-390f54c75b27,6de9f1c1-5bf0-4554-8a42-ca9fe06edc84,32d35ad8-43f4-42e1-91c2-6c8e3011787c,49600.9,2024-01-08
bfb5640f-8f0f-4d2e-bb70-5479e9f4fbdd,50019dc9-4cdc-4f47-942b-81d1688d6f73,7913c0ed-154f-4b58-aaa9-c40a0b0c1808,892265.4,2024-03-19
2b294ea1-a97d-421d-817c-8dd614399756,2ed7c910-f1e4-4985-bce3-b2204ce4b092,109c2c6d-9924-4c21-bf1a-13dd147517e8,645326.76,2024-04-20
46545095-5603-4f42-b71c-3bd482767c49,ea72c3f3-2954-43a7-ba2f-386ca24c5419,3dffd4cc-9823-4c91-92d2-abb062895193,425276.7,2024-05-18
bfaaad37-bf9f-48f7-9a6c-200d51490ca5,62442545-e7a9-42ad-96b9-718b31559fc0,0fef4a3e-c7fe-4325-9b71-3cf8db506689,838980.11,2024-01-22
4c03c70a-e676-4e60-9f26-11ca8c524bf5,54900c45-b261-4b80-a3bf-c56f60f8be11,9b49842d-a5ae-4a52-9663-7c0197d8d7b2,48086.02,2024-05-27
6c9368a2-cfff-4457-8c4b-80ad8e3791d1,825bfca5-e7e6-4f7f-aa70-f547800f221e,679759e9-9f08-4cbf-b810-45fbc568701b,380476.56,2024-04-27
a270a54f-a2c3-451c-91b2-f081f91a6419,0f9535aa-e520-4926-a38d-de86d23e9540,fe5f973c-3859-4604-9882-fd800c632763,676330.28,2024-03-20
fb4dbe69-45d6-4a31-9cb0-fd53ae7028a7,3bd8ea06-a1ac-4827-8fd9-6ce282fbc7b8,858a3bd5-71a0-4cea-83c0-482deec05326,292276.82,2024-01-02
4cd418f3-c999-44bd-82be-daa2ee320dc2,7c830441-0e7f-4c40-87e7-356a2e4e587b,dfc2c49e-00f6-4ae3-add8-8d0efadb0b3c,675654.37,2024-06-01
3e1d1c1c-bc98-4733-b73b-4bfe9a20e7aa,77625028-cd75-4d32-80e0-1017142fdb52,d42e66bc-1c27-4f39-8ed1-07edb69b7c33,589900.61,2024-02-15
dff356af-55b4-4fa6-8901-4f12e0339f9e,b591273a-7214-4864-8a59-a03d7cbcd94f,9840c02b-6530-4357-b7eb-84e6135e3103,188096.99,2024-02-27
633a9f0f-d6e0-4225-b0b7-2b35bbd5e9fe,dd673f4d-a762-4a15-ac06-fab56740daa7,48efd066-0676-4c52-824f-d6d82a83c8ad,30099.07,2024-06-26
0412982b-6666-4bd7-90b9-67d2530a9da8,227d009e-9687-4776-853c-50478f51a2a1,b0911bbd-9b5c-4e24-958b-da724ad51c6f,262731.1,2024-05-20
e0e9ad46-c2a9-4816-ac46-1fde4db23029,4d50b872-315e-4136-ba4a-b61644823abd,7de5153d-7756-4a35-94e9-e1c26f27a863,455178.36,2024-06-18
95670d85-dd25-463c-8093-685c4011f9d4,29046752-af5f-47f1-bd57-ff9186828734,7856f0f7-d9b8-41de-9b49-a85d1e131924,858831.35,2024-02-05
7e2caa5e-baf0-43dc-babd-194acb30e7bf,1949b5e4-665c-4984-922e-c5a6c3615409,bff7dc0b-b056-4f49-b813-df495ba54890,816880.77,2024-01-14
c9accca9-8063-4059-8458-3710b5dbd1ef,6e1be2ad-c0a2-4220-b438-9317a06635aa,ae99e917-39d3-41be-bf8a-7c39161bc884,651404.5,2024-01-13
85fb0051-623f-47c9-aac9-bb5081d241c7,5b3cdc54-9352-42df-bbf9-4affab4450c0,2f2ce531-4007-4ba6-97f8-258cc1bf1118,737023.36,2024-04-30
104dc80f-8a1b-476e-b3b0-89e00e1da3ac,3de3af6e-8556-48e6-a2fe-90954b55492c,e65652ae-97b7-4fc4-aa27-9860e53a0ce2,45236.73,2024-05-08
5946c9b3-be0b-4240-ab24-e14c226fc4f6,9fbb699e-5fb7-43c0-b3e8-a2319aa7d19e,fb06d384-a957-4ec3-996d-6aca86045eb0,124812.06,2024-03-19
f0a5dd35-5c86-49f3-9a70-b0a2fd109f1c,77b9a5f9-552a-459b-aa24-36b283e20c43,72a0684a-ba58-4274-b0c2-89ffb2b4e951,195870.57,2024-05-14
9fac7313-8bb7-4f96-b74f-7b560e0acbea,cad15aec-febc-4008-bcd6-129d19269a6c,474cb182-7dce-4e7a-aa08-be555f1b1e35,855452.98,2024-06-26
e63ca3db-f187-4155-a750-6922f090b3de,455edef1-f9d7-42df-9f8e-863ddbb630f7,175a7c0b-27b1-438f-b4a1-b0a8d7366e47,766424.79,2024-06-05
12c70062-b975-441f-a6cf-b46a9ab7e5c0,6557dcc6-2ef6-452f-8a2d-ba71f942cd3a,42f1bc8a-2231-4306-bde1-381c0109cd82,676029.22,2024-06-26
cd279b8a-d8ea-4a2a-aff8-18b7ca6ae6b9,32ed300b-6316-413a-aa1b-6e6a9db9bd91,1e8ff19f-1f78-4045-879e-1f195ea372b1,178285.17,2024-04-09
6a9e7304-1c3b-4a96-8204-e910967b9c11,913c6eec-b082-4c9b-866e-bb43f8c81445,962c3aae-d9dd-47e2-bf9c-4b02f7ac9ea8,869676.2,2024-03-24
11159079-4779-43f2-bd7a-f258cb3fe495,b4acc09b-e81d-44ae-bfd0-50184536af72,c376e55e-b401-4e8e-80ce-1dd4782dc9e6,435130.06,2024-04-22
df8f5097-257c-42b5-addf-3b97b4470401,eca8525a-c31c-4183-ba2d-d86ba1ce8f68,3aea5731-02a2-4ea6-b39b-16dec1e02bd0,493755.53,2024-06-06
2d672db1-a532-4156-87c0-24865d5d46b6,77b2d7a4-8fa1-4abe-99fe-37457bb65743,c78c3d21-ca0a-437a-b677-fd5406640c73,397583.54,2024-06-18
89aebd4e-958c-45c9-8a3d-3a16d2fb84bc,76f017d2-bf08-4ee4-86b0-be32a1f25463,6d723e96-703a-4565-b86e-955b04ed7fc1,340447.27,2024-03-18
9f36a167-d192-4d97-88d8-105fb1e2834f,12a9f9bb-ec53-4fe0-957a-46a18153c1d5,f55de831-2f43-486e-9583-e593baa1922a,674133.75,2024-03-27
b9bf5d24-3e4f-4c73-baa6-bb9aefececbf,5b58e533-c741-4f75-8083-41518678a8ad,df994af1-d7a0-40cf-b792-82d1e77a04e7,632317.96,2024-01-30
b956cabe-5b5b-4e82-ba3d-fdaf58fee758,f23ae484-4243-48dd-80bc-c0cafc04f7a7,983fe446-58c4-45de-9be3-12bcb519aac7,868275.8,2024-03-20
3b810ec6-4e7e-4825-977e-52421be7fa29,a9c9378b-19d4-4467-ade9-24b66459c9f0,ed27a81c-d4fd-4f83-8bc6-2968a6f8988f,497311.94,2024-02-11
3facf10a-09de-4413-962b-5553d74ae087,a5779347-76eb-47de-8b68-67d29046ce07,41150a9e-f9b9-4e63-8976-1860daf0fdf2,249407.67,2024-04-23
87d503fd-771c-4fb2-ba9e-ec7165fd0683,c37d929d-71ad-46d3-8ca8-dd7acbd86e1e,108763e9-e0e5-4688-beeb-a8ab2889fbdd,260443.91,2024-05-19
8cd072c4-f98c-4705-aa2e-b98d51ae4ee3,bc6d755d-489f-4665-bc03-14c44503c5ba,58758e28-c6d7-45bc-bb28-dc471357fcab,259987.42,2024-02-17
3ae1b09a-a06e-4a67-b188-74bd225c49b8,df059c82-0a64-4779-90ac-1d979ea4a8cc,8392023e-f5ed-4b47-96cc-809d6b70950d,688841.25,2024-01-15
93604157-5783-4698-9783-74528abc7f57,7309f417-aeb0-45a8-a660-2de06334db7e,ed4ed0f7-8e0f-4c59-9ae0-ddf718239b95,415068.62,2024-04-02
1423cd51-2eb0-49df-ad85-1e2e4cdc01d2,28f142e5-07a2-4b79-bbf7-91435f3a6ce2,2fae4b45-576b-474b-914d-5e6fad2d50ca,241017.42,2024-02-11
37eda4fb-6dd3-43bc-b439-d47d5af67b33,09c0b23c-abaf-4f4a-ab6a-f61f414930da,4204cb85-0f43-4bb6-a01a-c61225c32832,216520.56,2024-02-04
5f4fd098-cc8f-41e4-b32a-65873ca57c34,8ff71084-6e0b-4aed-bb13-d7acd6b7c143,7a3413bc-dc04-405d-b7ad-5fc722fddad9,795870.91,2024-03-11
4962cbbb-3c2a-4427-9cd4-bd66b28bbd68,05268c9b-2ce4-4b1b-a07c-b9f72b8866c6,d87e09b9-8c24-4557-860a-2b476d4918ea,274594.39,2024-03-13
c6ac1162-ee02-4936-bab5-905d0600c9f1,900a45f3-4f60-463a-aad9-776cca03d9cf,a185caea-3ed1-4a23-a06c-44199ad0808b,180886.31,2024-03-16
6411da68-2544-487f-ace4-83d3dda7db92,d5c4e77b-826c-4966-ade0-5c23d5cf9b10,e90ceffe-6468-456f-871b-00cbf9ba1f16,80669.54,2024-06-29
33c209f7-688f-469c-9ac7-29c62a76b521,22531a2e-34b1-4ffc-917a-2b2def1fbcf0,b27dfc78-2b43-4097-993a-446f4ca851f5,541357.71,2024-06-27
101bd6b2-a545-415e-bb86-f046747fd142,b330e1e6-1260-4c51-a41f-7a81fc4f2839,7ab0907c-254e-4b7a-a9ce-9f81f39b66e2,384658.69,2024-06-09
047251a2-6a0a-4ba4-9d94-f57962ac074c,715e4e42-de67-4319-8705-087676a55b48,75bebb84-8b29-4dc8-960a-f5fd2c6e43da,582575.44,2024-04-22
